-9.974750000000000000e+05,-9.970000000000000000e+03
-9.974500000000000000e+05,-9.985000000000000000e+03
-9.974900000000000000e+05,-9.960000000000000000e+03
-9.974300000000000000e+05,-9.995000000000000000e+03
-9.974300000000000000e+05,-9.995000000000000000e+03
-9.974750000000000000e+05,-9.970000000000000000e+03
-9.974300000000000000e+05,-9.995000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974650000000000000e+05,-9.975000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974200000000000000e+05,-1.000000000000000000e+04
-9.974200000000000000e+05,-1.000000000000000000e+04
-9.974750000000000000e+05,-9.970000000000000000e+03
-9.974650000000000000e+05,-9.975000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974800000000000000e+05,-9.965000000000000000e+03
-9.974200000000000000e+05,-1.000000000000000000e+04
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974400000000000000e+05,-9.990000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974750000000000000e+05,-9.970000000000000000e+03
-9.974500000000000000e+05,-9.985000000000000000e+03
-9.974750000000000000e+05,-9.970000000000000000e+03
-9.974650000000000000e+05,-9.975000000000000000e+03
-9.974550000000000000e+05,-9.980000000000000000e+03
-9.974650000000000000e+05,-9.975000000000000000e+03
-9.974800000000000000e+05,-9.965000000000000000e+03
-9.974500000000000000e+05,-9.985000000000000000e+03
-9.974300000000000000e+05,-9.995000000000000000e+03
